time,seconds_since_report,run_id,longitude,heading,route_id,predictable,latitude,id
2018-09-19 11:21:01.838363-07:00,37,806_1_var1,-118.279413,180.0,806,True,34.020203,656
2018-09-19 11:21:01.838363-07:00,15,805_0_var0,-118.306236,270.0,805,True,34.061725,202
2018-09-19 11:21:01.838363-07:00,15,802_0_var0,-118.257991,90.0,802,True,34.048173,210
2018-09-19 11:21:01.838363-07:00,80,801_0_var0,-118.266422,0.0,801,True,34.040354,106
2018-09-19 11:21:01.838363-07:00,20,804_1_var0,-118.219223,180.0,804,True,34.081802,407
2018-09-19 11:21:01.838363-07:00,11,804_0_var0,-117.925393,0.0,804,True,34.130128,452
2018-09-19 11:21:01.838363-07:00,15,802_0_var0,-118.373556,270.0,802,True,34.163111,201
2018-09-19 11:21:01.838363-07:00,11,804_0_var0,-118.2061,0.0,804,True,34.042067,404
2018-09-19 11:21:01.838363-07:00,261,801_1_var0,-118.189292,180.0,801,True,33.790072,107
2018-09-19 11:21:01.838363-07:00,37,806_0_var0,-118.421674,0.0,806,True,34.03721,603
2018-09-19 11:21:01.838363-07:00,11,804_0_var0,-118.148126,0.0,804,True,34.133676,453
2018-09-19 11:21:01.838363-07:00,37,801_1_var0,-118.189292,180.0,801,True,33.790072,101
2018-09-19 11:21:01.838363-07:00,11,804_0_var0,-118.073431,0.0,804,True,34.148369,402
2018-09-19 11:21:01.838363-07:00,15,803_1_var0,-118.182554,270.0,803,True,33.913662,334
2018-09-19 11:21:01.838363-07:00,20,801_1_var0,-118.189621,0.0,801,True,33.768097,108
2018-09-19 11:21:01.838363-07:00,11,801_0_var0,-118.189355,0.0,801,True,33.788038,111
2018-09-19 11:21:01.838363-07:00,37,806_0_var0,-118.290983,0.0,806,True,34.018245,602
2018-09-19 11:21:01.838363-07:00,30,804_0_var0,-118.154466,180.0,804,True,34.033395,405
2018-09-19 11:21:01.838363-07:00,37,804_1_var0,-117.906884,180.0,804,True,34.135809,451
2018-09-19 11:21:01.838363-07:00,15,803_0_var0,-118.216844,90.0,803,True,33.927933,336
2018-09-19 11:21:01.838363-07:00,15,802_0_var0,-118.29173,90.0,802,True,34.08991,207
2018-09-19 11:21:01.838363-07:00,11,801_0_var0,-118.243233,0.0,801,True,33.974263,109
2018-09-19 11:21:01.838363-07:00,20,806_1_var1,-118.262752,180.0,806,True,34.044346,601
2018-09-19 11:21:01.838363-07:00,50,801_0_var0,-118.252799,0.0,801,True,34.025492,103
2018-09-19 11:21:01.838363-07:00,20,804_0_var0,-118.206467,0.0,804,True,34.0984,403
2018-09-19 11:21:01.838363-07:00,20,806_1_var1,-118.430129,180.0,806,True,34.03601,654
2018-09-19 11:21:01.838363-07:00,15,805_0_var0,-118.234249,90.0,805,True,34.056198,206
2018-09-19 11:21:01.838363-07:00,20,804_0_var0,-118.235998,0.0,804,True,34.053441,454
2018-09-19 11:21:01.838363-07:00,34,802_1_var0,-118.29173,270.0,802,True,34.08991,205
2018-09-19 11:21:01.838363-07:00,278,803_0_var0,-118.369312,270.0,803,True,33.894726,337
2018-09-19 11:21:01.838363-07:00,20,804_1_var0,-118.197602,180.0,804,True,34.108683,408
2018-09-19 11:21:01.838363-07:00,37,803_1_var0,-118.326564,270.0,803,True,33.925201,333
2018-09-19 11:21:01.838363-07:00,20,804_1_var0,-118.122824,180.0,804,True,34.152246,409
2018-09-19 11:21:01.838363-07:00,20,801_0_var0,-118.223429,0.0,801,True,33.885807,110
2018-09-19 11:21:01.838363-07:00,11,801_1_var0,-118.243157,180.0,801,True,33.945577,102
2018-09-19 11:22:02.042273-07:00,16,806_1_var1,-118.425307,180.0,806,True,34.036743,655
2018-09-19 11:22:02.042273-07:00,16,802_0_var0,-118.32686,90.0,802,True,34.101619,204
2018-09-19 11:22:02.042273-07:00,24,804_1_var0,-118.180208,180.0,804,True,34.033386,406
2018-09-19 11:22:02.042273-07:00,3,801_1_var0,-118.243338,180.0,801,True,33.959611,105
2018-09-19 11:22:02.042273-07:00,22,803_0_var0,-118.384849,90.0,803,True,33.906767,332
2018-09-19 11:22:02.042273-07:00,16,805_0_var0,-118.240428,90.0,805,True,34.058149,203
2018-09-19 11:22:02.042273-07:00,16,802_1_var0,-118.290082,270.0,802,True,34.0627009,209
2018-09-19 11:22:02.042273-07:00,35,804_1_var0,-118.07633,180.0,804,True,34.148004,401
2018-09-19 11:22:02.042273-07:00,3,801_1_var0,-118.252799,180.0,801,True,34.025492,104
2018-09-19 11:22:02.042273-07:00,44,803_0_var0,-118.291962,90.0,803,True,33.928675,331
2018-09-19 11:22:02.042273-07:00,16,806_1_var1,-118.296233,180.0,806,True,34.018267,656
2018-09-19 11:22:02.042273-07:00,16,805_0_var0,-118.308432,90.0,805,True,34.061689,202
2018-09-19 11:22:02.042273-07:00,97,802_1_var0,-118.234249,90.0,802,True,34.056198,210
2018-09-19 11:22:02.042273-07:00,7,801_1_var0,-118.262752,0.0,801,True,34.044346,106
2018-09-19 11:22:02.042273-07:00,55,804_1_var0,-118.23442,180.0,804,True,34.057452,407
2018-09-19 11:22:02.042273-07:00,95,804_1_var0,-117.891003,0.0,804,True,34.136919,452
2018-09-19 11:22:02.042273-07:00,24,804_0_var0,-118.227849,0.0,804,True,34.047772,404
2018-09-19 11:22:02.042273-07:00,74,801_1_var0,-118.189377,180.0,801,True,33.77985,107
2018-09-19 11:22:02.042273-07:00,16,806_0_var0,-118.372718,0.0,806,True,34.026404,603
2018-09-19 11:22:02.042273-07:00,105,804_0_var0,-118.1461,0.0,804,True,34.1512,453
2018-09-19 11:22:02.042273-07:00,35,801_1_var0,-118.189398,180.0,801,True,33.788987,101
2018-09-19 11:22:02.042273-07:00,3,804_0_var0,-118.002961,0.0,804,True,34.133031,402
2018-09-19 11:22:02.042273-07:00,4,803_1_var0,-118.220366,270.0,803,True,33.929271,334
2018-09-19 11:22:02.042273-07:00,35,801_0_var0,-118.189379,0.0,801,True,33.780859,108
2018-09-19 11:22:02.042273-07:00,16,801_0_var0,-118.189324,0.0,801,True,33.794189,111
2018-09-19 11:22:02.042273-07:00,35,806_0_var0,-118.275326,0.0,806,True,34.026553,602
2018-09-19 11:22:02.042273-07:00,35,804_1_var0,-117.968079,180.0,804,True,34.132544,451
2018-09-19 11:22:02.042273-07:00,4,803_0_var0,-118.148335,90.0,803,True,33.912925,336
2018-09-19 11:22:02.042273-07:00,16,802_0_var0,-118.287027,90.0,802,True,34.061893,207
2018-09-19 11:22:02.042273-07:00,3,801_0_var0,-118.243138,0.0,801,True,34.013342,109
2018-09-19 11:22:02.042273-07:00,3,806_1_var1,-118.271646,180.0,806,True,34.032474,601
2018-09-19 11:22:02.042273-07:00,24,801_0_var0,-118.266838,0.0,801,True,34.032157,103
2018-09-19 11:22:02.042273-07:00,3,804_0_var0,-118.181873,0.0,804,True,34.110199,403
2018-09-19 11:22:02.042273-07:00,3,806_1_var1,-118.456775,180.0,806,True,34.030914,654
2018-09-19 11:22:02.042273-07:00,16,805_1_var0,-118.250258,270.0,805,True,34.050488,206
2018-09-19 11:22:02.042273-07:00,3,804_0_var0,-118.233971,0.0,804,True,34.058309,454
2018-09-19 11:22:02.042273-07:00,35,802_1_var0,-118.32518,270.0,802,True,34.10163,205
2018-09-19 11:22:02.042273-07:00,24,804_1_var0,-118.21243,180.0,804,True,34.088014,408
2018-09-19 11:22:02.042273-07:00,4,803_1_var0,-118.364234,270.0,803,True,33.931055,333
2018-09-19 11:22:02.042273-07:00,3,804_1_var0,-118.148183,180.0,804,True,34.140548,409
2018-09-19 11:22:02.042273-07:00,35,801_0_var0,-118.237555,0.0,801,True,33.9280479,110
2018-09-19 11:22:02.042273-07:00,24,801_1_var0,-118.227478,180.0,801,True,33.908679,102
2018-09-19 11:23:01.225424-07:00,16,806_1_var1,-118.425307,180.0,806,True,34.036743,655
2018-09-19 11:23:01.225424-07:00,16,802_0_var0,-118.32686,90.0,802,True,34.101619,204
2018-09-19 11:23:01.225424-07:00,24,804_1_var0,-118.180208,180.0,804,True,34.033386,406
2018-09-19 11:23:01.225424-07:00,3,801_1_var0,-118.243338,180.0,801,True,33.959611,105
2018-09-19 11:23:01.225424-07:00,22,803_0_var0,-118.384849,90.0,803,True,33.906767,332
2018-09-19 11:23:01.225424-07:00,16,805_0_var0,-118.240428,90.0,805,True,34.058149,203
2018-09-19 11:23:01.225424-07:00,16,802_1_var0,-118.290082,270.0,802,True,34.0627009,209
2018-09-19 11:23:01.225424-07:00,35,804_1_var0,-118.07633,180.0,804,True,34.148004,401
2018-09-19 11:23:01.225424-07:00,3,801_1_var0,-118.252799,180.0,801,True,34.025492,104
2018-09-19 11:23:01.225424-07:00,44,803_0_var0,-118.291962,90.0,803,True,33.928675,331
2018-09-19 11:23:01.225424-07:00,16,806_1_var1,-118.296233,180.0,806,True,34.018267,656
2018-09-19 11:23:01.225424-07:00,16,805_0_var0,-118.308432,90.0,805,True,34.061689,202
2018-09-19 11:23:01.225424-07:00,97,802_1_var0,-118.234249,90.0,802,True,34.056198,210
2018-09-19 11:23:01.225424-07:00,7,801_1_var0,-118.262752,0.0,801,True,34.044346,106
2018-09-19 11:23:01.225424-07:00,55,804_1_var0,-118.23442,180.0,804,True,34.057452,407
2018-09-19 11:23:01.225424-07:00,95,804_1_var0,-117.891003,0.0,804,True,34.136919,452
2018-09-19 11:23:01.225424-07:00,24,804_0_var0,-118.227849,0.0,804,True,34.047772,404
2018-09-19 11:23:01.225424-07:00,74,801_1_var0,-118.189377,180.0,801,True,33.77985,107
2018-09-19 11:23:01.225424-07:00,16,806_0_var0,-118.372718,0.0,806,True,34.026404,603
2018-09-19 11:23:01.225424-07:00,105,804_0_var0,-118.1461,0.0,804,True,34.1512,453
2018-09-19 11:23:01.225424-07:00,35,801_1_var0,-118.189398,180.0,801,True,33.788987,101
2018-09-19 11:23:01.225424-07:00,3,804_0_var0,-118.002961,0.0,804,True,34.133031,402
2018-09-19 11:23:01.225424-07:00,4,803_1_var0,-118.220366,270.0,803,True,33.929271,334
2018-09-19 11:23:01.225424-07:00,35,801_0_var0,-118.189379,0.0,801,True,33.780859,108
2018-09-19 11:23:01.225424-07:00,16,801_0_var0,-118.189324,0.0,801,True,33.794189,111
2018-09-19 11:23:01.225424-07:00,35,806_0_var0,-118.275326,0.0,806,True,34.026553,602
2018-09-19 11:23:01.225424-07:00,35,804_1_var0,-117.968079,180.0,804,True,34.132544,451
2018-09-19 11:23:01.225424-07:00,4,803_0_var0,-118.148335,90.0,803,True,33.912925,336
2018-09-19 11:23:01.225424-07:00,16,802_0_var0,-118.287027,90.0,802,True,34.061893,207
2018-09-19 11:23:01.225424-07:00,3,801_0_var0,-118.243138,0.0,801,True,34.013342,109
2018-09-19 11:23:01.225424-07:00,3,806_1_var1,-118.271646,180.0,806,True,34.032474,601
2018-09-19 11:23:01.225424-07:00,24,801_0_var0,-118.266838,0.0,801,True,34.032157,103
2018-09-19 11:23:01.225424-07:00,3,804_0_var0,-118.181873,0.0,804,True,34.110199,403
2018-09-19 11:23:01.225424-07:00,3,806_1_var1,-118.456775,180.0,806,True,34.030914,654
2018-09-19 11:23:01.225424-07:00,16,805_1_var0,-118.250258,270.0,805,True,34.050488,206
2018-09-19 11:23:01.225424-07:00,3,804_0_var0,-118.233971,0.0,804,True,34.058309,454
2018-09-19 11:23:01.225424-07:00,35,802_1_var0,-118.32518,270.0,802,True,34.10163,205
2018-09-19 11:23:01.225424-07:00,24,804_1_var0,-118.21243,180.0,804,True,34.088014,408
2018-09-19 11:23:01.225424-07:00,4,803_1_var0,-118.364234,270.0,803,True,33.931055,333
2018-09-19 11:23:01.225424-07:00,3,804_1_var0,-118.148183,180.0,804,True,34.140548,409
2018-09-19 11:23:01.225424-07:00,35,801_0_var0,-118.237555,0.0,801,True,33.9280479,110
2018-09-19 11:23:01.225424-07:00,24,801_1_var0,-118.227478,180.0,801,True,33.908679,102
2018-09-19 11:24:01.418753-07:00,5,806_1_var1,-118.425307,180.0,806,True,34.036743,655
2018-09-19 11:24:01.418753-07:00,27,802_0_var0,-118.336131,90.0,802,True,34.101557,204
2018-09-19 11:24:01.418753-07:00,16,804_1_var0,-118.182411,180.0,804,True,34.033322,406
2018-09-19 11:24:01.418753-07:00,16,801_1_var0,-118.243314,180.0,801,True,33.959738,105
2018-09-19 11:24:01.418753-07:00,31,803_0_var0,-118.383125,90.0,803,True,33.90531,332
2018-09-19 11:24:01.418753-07:00,5,805_0_var0,-118.242236,90.0,805,True,34.057694,203
2018-09-19 11:24:01.418753-07:00,5,802_1_var0,-118.287413,270.0,802,True,34.061883,209
2018-09-19 11:24:01.418753-07:00,5,804_1_var0,-118.07633,180.0,804,True,34.148004,401
2018-09-19 11:24:01.418753-07:00,185,801_1_var0,-118.253905,180.0,801,True,34.026029,104
2018-09-19 11:24:01.418753-07:00,14,803_0_var0,-118.291962,90.0,803,True,33.928675,331
2018-09-19 11:24:01.418753-07:00,31,806_1_var1,-118.295865,180.0,806,True,34.018265,656
2018-09-19 11:24:01.418753-07:00,5,805_0_var0,-118.308614,90.0,805,True,34.061687,202
2018-09-19 11:24:01.418753-07:00,67,802_0_var0,-118.234249,90.0,802,True,34.056198,210
2018-09-19 11:24:01.418753-07:00,5,801_1_var0,-118.262752,0.0,801,True,34.044346,106
2018-09-19 11:24:01.418753-07:00,24,804_1_var0,-118.23442,180.0,804,True,34.057452,407
2018-09-19 11:24:01.418753-07:00,65,804_1_var0,-117.891003,0.0,804,True,34.136919,452
2018-09-19 11:24:01.418753-07:00,271,802_0_var0,-118.376808,270.0,802,True,34.168504,201
2018-09-19 11:24:01.418753-07:00,5,804_0_var0,-118.22594,0.0,804,True,34.047634,404
2018-09-19 11:24:01.418753-07:00,44,801_1_var0,-118.189377,180.0,801,True,33.77985,107
2018-09-19 11:24:01.418753-07:00,5,806_0_var0,-118.377272,0.0,806,True,34.02684,603
2018-09-19 11:24:01.418753-07:00,75,804_0_var0,-118.1461,0.0,804,True,34.1512,453
2018-09-19 11:24:01.418753-07:00,5,801_1_var0,-118.189398,180.0,801,True,33.788987,101
2018-09-19 11:24:01.418753-07:00,16,804_0_var0,-118.003055,0.0,804,True,34.133057,402
2018-09-19 11:24:01.418753-07:00,14,803_1_var0,-118.217166,270.0,803,True,33.928075,334
2018-09-19 11:24:01.418753-07:00,5,801_0_var0,-118.189379,0.0,801,True,33.780859,108
2018-09-19 11:24:01.418753-07:00,136,801_0_var0,-118.189292,0.0,801,True,33.790072,111
2018-09-19 11:24:01.418753-07:00,5,806_0_var0,-118.275326,0.0,806,True,34.026553,602
2018-09-19 11:24:01.418753-07:00,5,804_1_var0,-117.968079,180.0,804,True,34.132544,451
2018-09-19 11:24:01.418753-07:00,14,803_0_var0,-118.159057,90.0,803,True,33.912009,336
2018-09-19 11:24:01.418753-07:00,5,802_0_var0,-118.287413,90.0,802,True,34.061883,207
2018-09-19 11:24:01.418753-07:00,16,801_0_var0,-118.243259,0.0,801,True,34.004017,109
2018-09-19 11:24:01.418753-07:00,44,806_1_var1,-118.270363,180.0,806,True,34.034334,601
2018-09-19 11:24:01.418753-07:00,16,801_0_var0,-118.263312,0.0,801,True,34.0305139,103
2018-09-19 11:24:01.418753-07:00,5,804_0_var0,-118.188744,0.0,804,True,34.112137,403
2018-09-19 11:24:01.418753-07:00,44,806_1_var1,-118.45295,180.0,806,True,34.031749,654
2018-09-19 11:24:01.418753-07:00,5,805_1_var0,-118.246615,270.0,805,True,34.05432,206
2018-09-19 11:24:01.418753-07:00,224,804_0_var0,-118.23442,0.0,804,True,34.057452,454
2018-09-19 11:24:01.418753-07:00,5,802_1_var0,-118.32518,270.0,802,True,34.10163,205
2018-09-19 11:24:01.418753-07:00,5,804_1_var0,-118.211755,180.0,804,True,34.0888459,408
2018-09-19 11:24:01.418753-07:00,14,803_1_var0,-118.354833,270.0,803,True,33.933604,333
2018-09-19 11:24:01.418753-07:00,16,804_1_var0,-118.14815,180.0,804,True,34.140317,409
2018-09-19 11:24:01.418753-07:00,5,801_0_var0,-118.237555,0.0,801,True,33.9280479,110
2018-09-19 11:24:01.418753-07:00,5,801_1_var0,-118.227914,180.0,801,True,33.909554,102
2018-09-19 11:25:01.600155-07:00,39,806_1_var1,-118.425307,180.0,806,True,34.036743,655
2018-09-19 11:25:01.600155-07:00,9,802_0_var0,-118.307879,90.0,802,True,34.101738,204
2018-09-19 11:25:01.600155-07:00,6,804_1_var0,-118.162183,180.0,804,True,34.03335,406
2018-09-19 11:25:01.600155-07:00,49,801_1_var0,-118.243275,180.0,801,True,33.943216,105
2018-09-19 11:25:01.600155-07:00,17,803_0_var0,-118.386517,90.0,803,True,33.916042,332
2018-09-19 11:25:01.600155-07:00,71,805_1_var0,-118.234249,90.0,805,True,34.056198,203
2018-09-19 11:25:01.600155-07:00,9,802_1_var0,-118.291675,270.0,802,True,34.074574,209
2018-09-19 11:25:01.600155-07:00,6,804_1_var0,-118.093421,180.0,804,True,34.15237,401
2018-09-19 11:25:01.600155-07:00,6,801_1_var0,-118.243202,180.0,801,True,34.013883,104
2018-09-19 11:25:01.600155-07:00,17,803_0_var0,-118.277513,90.0,803,True,33.928674,331
2018-09-19 11:25:01.600155-07:00,6,806_1_var1,-118.304099,180.0,806,True,34.018291,656
2018-09-19 11:25:01.600155-07:00,9,805_0_var0,-118.295321,90.0,805,True,34.063166,202
2018-09-19 11:25:01.600155-07:00,232,802_1_var0,-118.234249,90.0,802,True,34.056198,210
2018-09-19 11:25:01.600155-07:00,6,801_1_var0,-118.26864,180.0,801,True,34.03712,106
2018-09-19 11:25:01.600155-07:00,28,804_1_var0,-118.23786,180.0,804,True,34.051622,407
2018-09-19 11:25:01.600155-07:00,230,804_1_var0,-117.891003,0.0,804,True,34.136919,452
2018-09-19 11:25:01.600155-07:00,9,802_0_var0,-118.375648,90.0,802,True,34.166576,201
2018-09-19 11:25:01.600155-07:00,28,804_0_var0,-118.231104,0.0,804,True,34.048083,404
2018-09-19 11:25:01.600155-07:00,39,801_1_var0,-118.189327,180.0,801,True,33.768623,107
2018-09-19 11:25:01.600155-07:00,6,806_0_var0,-118.354453,0.0,806,True,34.024745,603
2018-09-19 11:25:01.600155-07:00,49,804_0_var0,-118.114348,0.0,804,True,34.152417,453
2018-09-19 11:25:01.600155-07:00,28,801_1_var0,-118.18937,180.0,801,True,33.781694,101
2018-09-19 11:25:01.600155-07:00,6,804_0_var0,-117.975868,0.0,804,True,34.132488,402
2018-09-19 11:25:01.600155-07:00,58,803_1_var0,-118.237599,270.0,803,True,33.92823,334
2018-09-19 11:25:01.600155-07:00,170,801_0_var0,-118.189379,0.0,801,True,33.780859,108
2018-09-19 11:25:01.600155-07:00,28,801_0_var0,-118.195579,0.0,801,True,33.819257,111
2018-09-19 11:25:01.600155-07:00,130,806_0_var0,-118.273863,0.0,806,True,34.028707,602
2018-09-19 11:25:01.600155-07:00,100,804_0_var0,-118.155974,0.0,804,True,34.033406,405
2018-09-19 11:25:01.600155-07:00,6,804_1_var0,-118.000816,180.0,804,True,34.1325689,451
2018-09-19 11:25:01.600155-07:00,17,803_0_var0,-118.129384,90.0,803,True,33.913112,336
2018-09-19 11:25:01.600155-07:00,9,802_0_var0,-118.268898,90.0,802,True,34.053776,207
2018-09-19 11:25:01.600155-07:00,68,801_0_var0,-118.24305,0.0,801,True,34.01928,109
2018-09-19 11:25:01.600155-07:00,100,806_1_var1,-118.273672,180.0,806,True,34.029006,601
2018-09-19 11:25:01.600155-07:00,6,801_0_var0,-118.270293,0.0,801,True,34.034467,103
2018-09-19 11:25:01.600155-07:00,20,804_0_var0,-118.157899,0.0,804,True,34.115151,403
2018-09-19 11:25:01.600155-07:00,39,806_1_var1,-118.46997,180.0,806,True,34.027727,654
2018-09-19 11:25:01.600155-07:00,28,805_1_var0,-118.258682,270.0,805,True,34.048634,206
2018-09-19 11:25:01.600155-07:00,58,804_0_var0,-118.23584,0.0,804,True,34.063861,454
2018-09-19 11:25:01.600155-07:00,9,802_1_var0,-118.343803,270.0,802,True,34.101509,205
2018-09-19 11:25:01.600155-07:00,6,804_1_var0,-118.217915,180.0,804,True,34.082787,408
2018-09-19 11:25:01.600155-07:00,17,803_1_var0,-118.377095,270.0,803,True,33.929615,333
2018-09-19 11:25:01.600155-07:00,19,804_1_var0,-118.147999,180.0,804,True,34.127413,409
2018-09-19 11:25:01.600155-07:00,6,801_0_var0,-118.243224,0.0,801,True,33.9418719,110
2018-09-19 11:25:01.600155-07:00,28,801_1_var0,-118.2242,180.0,801,True,33.897084,102
2018-09-19 11:26:01.939026-07:00,16,806_1_var1,-118.425307,180.0,806,True,34.036743,655
2018-09-19 11:26:01.939026-07:00,16,802_0_var0,-118.32686,90.0,802,True,34.101619,204
2018-09-19 11:26:01.939026-07:00,24,804_1_var0,-118.180208,180.0,804,True,34.033386,406
2018-09-19 11:26:01.939026-07:00,3,801_1_var0,-118.243338,180.0,801,True,33.959611,105
2018-09-19 11:26:01.939026-07:00,22,803_0_var0,-118.384849,90.0,803,True,33.906767,332
2018-09-19 11:26:01.939026-07:00,16,805_0_var0,-118.240428,90.0,805,True,34.058149,203
2018-09-19 11:26:01.939026-07:00,16,802_1_var0,-118.290082,270.0,802,True,34.0627009,209
2018-09-19 11:26:01.939026-07:00,35,804_1_var0,-118.07633,180.0,804,True,34.148004,401
2018-09-19 11:26:01.939026-07:00,3,801_1_var0,-118.252799,180.0,801,True,34.025492,104
2018-09-19 11:26:01.939026-07:00,44,803_0_var0,-118.291962,90.0,803,True,33.928675,331
2018-09-19 11:26:01.939026-07:00,16,806_1_var1,-118.296233,180.0,806,True,34.018267,656
2018-09-19 11:26:01.939026-07:00,16,805_0_var0,-118.308432,90.0,805,True,34.061689,202
2018-09-19 11:26:01.939026-07:00,97,802_1_var0,-118.234249,90.0,802,True,34.056198,210
2018-09-19 11:26:01.939026-07:00,7,801_1_var0,-118.262752,0.0,801,True,34.044346,106
2018-09-19 11:26:01.939026-07:00,55,804_1_var0,-118.23442,180.0,804,True,34.057452,407
2018-09-19 11:26:01.939026-07:00,95,804_1_var0,-117.891003,0.0,804,True,34.136919,452
2018-09-19 11:26:01.939026-07:00,24,804_0_var0,-118.227849,0.0,804,True,34.047772,404
